GeoUID,Region Name,OfficialLanguage,AboriginalLanguages,NonAboriginalLanguages
59150550,Vancouver,290,0,295
59151142,Richmond,205,0,265
59150567,Vancouver,395,0,135
59150925,Vancouver,385,0,100
59151150,Richmond,195,0,225
59151971,Surrey,205,0,425
59150653,Vancouver,405,0,40
59150634,Vancouver,475,0,25
59151789,Maple Ridge,285,0,10
59151765,North Vancouver,485,0,65
59150041,West Vancouver,310,0,120
59152840,New Westminster,360,0,15
59152841,New Westminster,400,0,80
59152851,New Westminster,405,0,85
59152852,New Westminster,370,0,150
59152850,New Westminster,485,0,80
59150075,North Vancouver,350,0,45
59152854,New Westminster,450,0,180
59150393,Vancouver,260,0,270
59150372,Vancouver,445,0,215
59150447,Vancouver,230,0,255
59150521,Vancouver,290,0,250
59150363,Vancouver,395,0,55
59150737,Vancouver,365,0,75
59150557,Vancouver,285,0,275
59150744,Vancouver,375,0,60
59150647,Vancouver,500,0,50
59150758,Vancouver,205,0,280
59150745,Vancouver,465,0,90
59150924,Vancouver,450,0,130
59150872,Vancouver,405,0,5
59151051,Richmond,380,0,250
59151419,Vancouver,260,0,160
59151433,Vancouver,340,0,110
59151942,Surrey,260,0,255
59153152,Vancouver,570,0,215
59152679,Surrey,620,0,40
59153579,Vancouver,350,0,90
59152403,Langley,285,0,50
59152286,Surrey,710,0,590
59150184,North Vancouver,320,0,115
59152609,Surrey,490,0,70
59152021,Surrey,440,0,240
59153809,Vancouver,335,0,405
59153923,Surrey,445,0,275
59153581,Vancouver,350,0,90
59150474,Vancouver,235,0,305
59152080,Surrey,105,0,320
59153077,Vancouver,225,0,185
59153462,West Vancouver,x,x,x
59153521,Surrey,910,0,455
59151343,Burnaby,630,0,260
59150028,West Vancouver,375,0,55
59153908,Surrey,355,0,95
59150043,West Vancouver,425,0,80
59153891,Coquitlam,245,0,265
59150570,Vancouver,300,0,165
59151989,Surrey,225,0,105
59150703,Vancouver,285,0,140
59150714,Vancouver,215,0,20
59150227,North Vancouver,485,0,20
59150518,Vancouver,200,0,175
59150527,Vancouver,240,0,240
59150122,North Vancouver,385,0,100
59150291,Burnaby,315,0,155
59150956,Vancouver,355,0,195
59150982,Vancouver,345,0,90
59151002,Richmond,210,0,325
59150591,Vancouver,520,0,85
59150440,Vancouver,260,0,330
59152054,Surrey,985,0,350
59150442,Vancouver,250,0,310
59150475,Vancouver,320,0,290
59153214,Vancouver,505,0,55
59150097,North Vancouver,580,0,115
59153538,Delta,615,0,55
59150345,Vancouver,600,0,15
59151648,Coquitlam,330,0,200
59153065,Coquitlam,275,0,55
59150338,Vancouver,325,0,155
59150708,Vancouver,630,0,95
59150130,North Vancouver,555,0,135
59152344,Langley,575,0,60
59152861,New Westminster,610,0,15
59152458,Maple Ridge,435,0,25
59152836,New Westminster,470,0,55
59152856,New Westminster,245,0,80
59151584,Coquitlam,425,0,85
59152108,Delta,375,0,250
59153937,Surrey,290,0,185
59150083,North Vancouver,400,0,95
59150086,North Vancouver,560,0,115
59153483,Vancouver,505,0,190
59153061,Coquitlam,335,0,75
59153972,White Rock,315,0,30
59150558,Vancouver,450,0,95
59152121,Surrey,170,0,395
59151151,Richmond,230,0,385
59152234,Surrey,220,0,410
59152247,Surrey,350,0,120
59152208,Surrey,290,0,325
59152439,Maple Ridge,600,0,45
59152761,Delta,480,0,5
59150308,Vancouver,430,0,50
59150309,Vancouver,475,0,165
59151424,Vancouver,310,0,205
59151455,Vancouver,440,0,360
59151459,Vancouver,215,0,205
59151458,Vancouver,245,0,300
59151460,Vancouver,185,0,170
59152964,Surrey,395,0,185
59153709,Richmond,240,0,605
59153082,Vancouver,195,0,115
59151695,Port Coquitlam,615,0,50
59151697,Port Coquitlam,430,0,25
59153885,Coquitlam,230,0,50
59153090,Vancouver,290,0,365
59153750,Whonnock 1,x,x,x
59151446,Burnaby,380,0,220
59151533,Coquitlam,400,0,165
59153870,Langley,695,0,160
59153960,Port Moody,2945,0,815
59151639,Coquitlam,195,0,70
59153949,Richmond,840,0,1660
59153955,Vancouver,535,0,80
59153187,Vancouver,495,0,260
59151644,Coquitlam,145,0,130
59152660,Surrey,350,0,85
59152093,Surrey,25,0,140
59153307,Vancouver,190,0,170
59151677,Port Coquitlam,380,0,45
59152226,Surrey,270,0,190
59153259,Vancouver,470,0,45
59152210,Surrey,220,0,195
59152211,Surrey,120,0,175
59152194,Surrey,360,0,75
59150062,North Vancouver,405,0,495
59150706,Vancouver,220,0,35
59150496,Vancouver,365,0,180
59150723,Vancouver,340,0,90
59150386,Vancouver,350,0,150
59150387,Vancouver,235,5,180
59150734,Vancouver,545,0,150
59150747,Vancouver,295,0,25
59151171,Richmond,195,0,90
59151180,Richmond,235,0,200
59151205,Vancouver,85,0,130
59152416,Langley,250,0,15
59151323,Burnaby,205,0,250
59150966,Vancouver,265,0,220
59150994,Richmond,140,0,215
59151081,Richmond,240,0,185
59151200,Vancouver,155,0,245
59152385,Langley,545,0,185
59152813,Richmond,215,0,140
59151799,Maple Ridge,315,0,30
59151873,Surrey,335,0,95
59152231,Surrey,350,0,350
59152230,Surrey,180,0,220
59152625,White Rock,410,0,20
59152420,Langley,515,0,10
59153643,Burnaby,440,0,505
59153400,Vancouver,670,0,150
59153668,Vancouver,270,0,75
59152444,Maple Ridge,310,0,25
59153680,Vancouver,600,0,115
59153961,Port Moody,545,0,80
59153513,Maple Ridge,305,0,25
59153191,Vancouver,500,0,50
59153192,Vancouver,430,0,110
59153144,Vancouver,675,0,75
59153477,Vancouver,215,0,130
59153572,North Vancouver,975,0,100
59153172,Vancouver,685,0,80
59152636,Surrey,405,0,70
59151582,Coquitlam,490,0,90
59150191,North Vancouver,475,0,120
59150269,Burnaby,200,0,80
59150348,Vancouver,520,0,25
59153889,Coquitlam,280,0,185
59151574,Coquitlam,365,0,70
59151689,Port Coquitlam,570,0,170
59151904,Surrey,395,0,185
59152346,Langley,815,0,85
59153021,Port Coquitlam,385,0,55
59153023,Port Coquitlam,285,0,45
59153183,Vancouver,695,0,45
59151027,Richmond,220,0,275
59153988,Vancouver,950,0,160
59153007,Port Coquitlam,280,0,25
59152820,New Westminster,400,0,160
59151994,Surrey,340,0,230
59153816,Vancouver,280,0,90
59152207,Surrey,240,0,310
59151438,Vancouver,345,0,45
59150274,Burnaby,275,0,235
59150685,Vancouver,775,0,125
59153232,Vancouver,470,0,20
59152116,Delta,420,0,345
59153492,Vancouver,280,0,30
59151357,Vancouver,285,5,240
59151426,Vancouver,405,0,105
59152474,Maple Ridge,910,0,100
59151141,Richmond,705,0,1040
59153664,Bowen Island,260,0,5
59151264,Burnaby,260,0,245
59152459,Maple Ridge,415,0,20
59152308,Surrey,480,0,150
59153011,Port Coquitlam,275,0,50
59151907,Surrey,355,0,210
59152616,Surrey,545,0,95
59152662,Surrey,795,0,60
59151757,North Vancouver,375,0,70
59151670,Port Coquitlam,355,0,65
59152619,Surrey,370,0,25
59152206,Surrey,695,0,210
59150038,West Vancouver,335,0,65
59150343,Vancouver,385,0,35
59151061,Richmond,250,0,240
59153196,Vancouver,460,0,30
59153892,Coquitlam,165,0,290
59153425,Surrey,130,0,365
59152665,Surrey,465,0,65
59152670,Surrey,460,0,65
59151620,Port Moody,445,0,45
59153343,Richmond,130,0,70
59151952,Surrey,135,0,70
59152889,New Westminster,350,0,80
59151943,Surrey,330,0,145
59151640,Coquitlam,340,0,210
59152178,Surrey,260,0,310
59151423,Vancouver,355,0,410
59152179,Surrey,235,0,260
59153867,Langley,620,0,105
59151608,Coquitlam,275,0,40
59151418,Vancouver,310,0,215
59151634,Coquitlam,275,0,65
59151429,Vancouver,535,0,40
59150205,North Vancouver,495,0,70
59153991,Vancouver,925,0,160
59150203,North Vancouver,530,0,50
59150984,Vancouver,315,0,155
59150231,North Vancouver,230,0,30
59150285,Burnaby,335,0,150
59150312,Vancouver,310,0,185
59152000,Surrey,330,0,305
59151347,Burnaby,325,0,300
59150125,North Vancouver,365,0,105
59150483,Vancouver,190,0,230
59151684,Port Coquitlam,440,0,55
59152253,Surrey,550,0,320
59153941,Langley,320,0,10
59153460,Langley,920,0,40
59153494,Burnaby,195,0,415
59151910,Surrey,465,0,75
59153963,North Vancouver,400,0,55
59150029,West Vancouver,350,0,55
59150044,West Vancouver,245,0,205
59152446,Maple Ridge,435,0,10
59150493,Vancouver,345,0,90
59153685,Vancouver,450,0,45
59153282,Vancouver,205,0,355
59151796,Maple Ridge,495,0,15
59153373,Vancouver,875,0,165
59153640,Burnaby,235,0,225
59153642,Burnaby,330,0,205
59153876,Langley,515,0,95
59153140,Vancouver,690,0,60
59154022,Surrey,800,0,255
59153276,Vancouver,330,0,270
59150399,Vancouver,170,0,220
59150405,Vancouver,190,0,220
59150487,Vancouver,195,0,205
59150490,Vancouver,255,0,230
59151853,Surrey,700,0,415
59152309,Surrey,475,0,65
59151483,Vancouver,275,0,280
59151484,Vancouver,175,0,250
59151485,Vancouver,310,0,230
59153158,Vancouver,675,0,25
59151098,Richmond,380,0,110
59153160,Vancouver,635,0,70
59152280,Surrey,235,0,40
59151616,Port Moody,355,0,60
59151553,Coquitlam,400,0,155
59151558,Coquitlam,345,0,65
59153293,Vancouver,185,0,235
59150620,Vancouver,460,0,60
59150600,Vancouver,370,0,100
59151797,Maple Ridge,365,0,15
59152767,Delta,385,0,25
59151277,Burnaby,165,0,100
59150444,Vancouver,375,0,315
59151124,Richmond,355,0,270
59150555,Vancouver,370,0,250
59150556,Vancouver,500,0,290
59150565,Vancouver,390,0,115
59151146,Richmond,605,0,755
59151156,Richmond,250,0,180
59151145,Richmond,305,0,275
59150379,Vancouver,390,0,100
59153969,Maple Ridge,620,0,30
59153623,Richmond,260,0,240
59150289,Burnaby,325,0,135
59152927,Burnaby,230,0,200
59153193,Vancouver,635,0,25
59151675,Port Coquitlam,360,0,40
59153637,Burnaby,230,0,185
59151922,Surrey,395,0,310
59153638,Burnaby,230,0,210
59153052,Coquitlam,290,0,50
59153224,Vancouver,500,0,235
59152653,Surrey,430,0,75
59151787,Maple Ridge,470,0,50
59153209,Vancouver,420,0,55
59150516,Vancouver,185,0,215
59152155,Delta,440,0,235
59153122,Richmond,175,0,220
59151545,Coquitlam,570,0,200
59153334,West Vancouver,325,0,60
59153134,Vancouver,480,0,80
59150313,Vancouver,740,0,175
59151085,Richmond,395,0,255
59152656,Surrey,1070,0,120
59151526,Burnaby,340,0,120
59151088,Richmond,250,0,205
59151523,Coquitlam,285,0,185
59152905,Burnaby,300,0,215
59151934,Surrey,405,0,180
59150074,North Vancouver,540,0,115
59153326,Burnaby,395,0,100
59151529,Coquitlam,220,0,55
59151525,Coquitlam,665,0,410
59153560,Port Coquitlam,460,0,60
59151063,Richmond,205,0,255
59150510,Vancouver,210,0,200
59151527,Coquitlam,515,0,245
59151213,Vancouver,375,0,230
59151203,Vancouver,235,0,235
59151372,Vancouver,270,0,250
59152641,Surrey,660,0,90
59152806,Surrey,235,0,45
59150670,Vancouver,320,0,175
59152914,Burnaby,345,0,60
59151889,Surrey,565,0,200
59151956,Surrey,240,0,450
59150666,Vancouver,280,0,115
59152044,Surrey,355,0,415
59151785,Maple Ridge,515,0,30
59152040,Surrey,480,0,285
59150664,Vancouver,355,0,115
59150438,Vancouver,335,0,395
59151382,Burnaby,350,0,200
59150373,Vancouver,520,0,150
59151162,Richmond,220,0,135
59150159,North Vancouver,615,0,55
59151260,Burnaby,225,0,180
59150344,Vancouver,435,0,40
59150649,Vancouver,480,0,115
59150039,West Vancouver,300,0,65
59153620,Richmond,390,0,630
59152844,New Westminster,340,0,155
59152849,New Westminster,500,0,65
59151751,West Vancouver,250,0,125
59152661,Surrey,825,0,125
59153255,Vancouver,390,0,190
59153966,Maple Ridge,280,0,15
59153928,Surrey,1015,0,135
59153501,Coquitlam,730,0,430
59153316,Burnaby,335,0,150
59154021,Surrey,2850,0,415
59152029,Surrey,550,0,445
59153204,Vancouver,320,0,50
59151079,Richmond,235,0,150
59151342,Burnaby,160,0,195
59151080,Richmond,830,0,365
59152411,Langley,350,0,45
59152796,Surrey,285,0,40
59152134,Delta,310,0,125
59150341,Vancouver,335,0,135
59152894,Burnaby,290,0,150
59150439,Vancouver,195,0,260
59150441,Vancouver,270,0,295
59152443,Maple Ridge,455,0,40
59150350,Vancouver,460,5,55
59151537,Coquitlam,360,0,90
59153002,Port Coquitlam,945,0,325
59150278,Burnaby,445,0,270
59151122,Richmond,350,0,240
59152198,Surrey,350,0,250
59150559,Vancouver,315,0,115
59150099,North Vancouver,385,0,150
59152016,Surrey,285,0,170
59153104,Richmond,255,0,145
59150098,North Vancouver,375,0,65
59151539,Coquitlam,400,0,120
59151540,Coquitlam,355,0,150
59151541,Coquitlam,200,0,55
59153108,Richmond,355,0,525
59151547,Coquitlam,400,0,75
59151556,Coquitlam,345,0,115
59151554,Coquitlam,350,0,180
59151366,Vancouver,195,0,155
59151367,Vancouver,300,0,200
59151909,Surrey,345,0,105
59151368,Vancouver,265,0,245
59150101,North Vancouver,385,0,55
59151369,Vancouver,370,0,245
59152266,Delta,345,0,65
59151383,Burnaby,360,0,240
59150561,Vancouver,420,0,95
59151374,Burnaby,390,0,210
59151143,Richmond,345,0,485
59150616,Vancouver,545,0,30
59151388,Burnaby,300,0,145
59151031,Richmond,135,0,155
59151386,Burnaby,335,0,260
59151046,Richmond,155,0,180
59151127,Richmond,175,0,295
59150572,Vancouver,250,0,70
59151053,Richmond,210,0,435
59150571,Vancouver,385,0,165
59150824,Vancouver,355,0,35
59150419,Vancouver,265,0,125
59151352,Vancouver,230,0,115
59152596,White Rock,545,0,30
59150538,Vancouver,140,0,25
59152657,Surrey,490,0,105
59151528,Coquitlam,815,0,635
59151918,Surrey,395,0,130
59153087,Vancouver,275,0,365
59153856,Langley,335,0,40
59152519,Langley,320,0,50
59151441,Vancouver,215,0,275
59153381,Burnaby,2015,0,1665
59153421,Surrey,155,0,170
59153662,New Westminster,1555,0,895
59153609,Delta,890,0,75
59151489,Burnaby,505,0,170
59150782,Vancouver,360,0,75
59150088,North Vancouver,265,0,175
59152954,New Westminster,680,0,500
59150617,Vancouver,495,0,15
59153246,Vancouver,685,0,205
59150089,North Vancouver,445,0,115
59150090,North Vancouver,460,0,85
59153677,Vancouver,330,0,55
59151137,Richmond,285,0,675
59150626,Vancouver,520,0,35
59152015,Surrey,290,0,165
59151136,Richmond,170,0,545
59151138,Richmond,310,0,625
59153310,Burnaby,355,0,75
59151028,Richmond,250,0,160
59150652,Vancouver,580,0,95
59150651,Vancouver,330,0,35
59152594,White Rock,460,0,55
59150654,Vancouver,485,0,85
59153428,Delta,145,0,75
59153427,Delta,185,0,75
59151154,Richmond,190,0,115
59150573,Vancouver,480,0,845
59152595,White Rock,645,0,70
59151139,Richmond,285,0,435
59150371,Vancouver,335,0,155
59150927,Vancouver,480,0,140
59152221,Surrey,110,0,305
59153683,Vancouver,1005,0,270
59150823,Vancouver,390,0,55
59153067,Coquitlam,280,0,410
59150716,Vancouver,355,0,40
59151482,Vancouver,290,0,190
59151029,Richmond,170,0,210
59151304,Burnaby,340,0,340
59152511,Langley,390,0,10
59153319,Burnaby,310,0,140
59153320,Burnaby,345,0,175
59152922,New Westminster,285,0,35
59152923,New Westminster,335,0,65
59153321,Burnaby,195,0,185
59151586,Coquitlam,430,0,165
59153153,Vancouver,660,0,80
59153154,Vancouver,635,0,155
59153641,Burnaby,235,0,205
59153684,Vancouver,600,0,125
59150040,West Vancouver,375,0,15
59152702,Delta,355,0,20
59153571,North Vancouver,320,0,20
59151577,Coquitlam,240,0,85
59152664,Surrey,495,0,50
59151680,Port Coquitlam,365,0,115
59153258,Vancouver,520,0,65
59153313,Burnaby,460,0,145
59150375,Vancouver,280,0,160
59150446,Vancouver,210,0,270
59150568,Vancouver,380,0,165
59150569,Vancouver,485,0,290
59150276,Burnaby,250,0,155
59151125,Richmond,150,0,250
59150317,Burnaby,275,0,140
59150272,Burnaby,375,0,150
59152347,Langley,640,0,75
59150273,Burnaby,295,0,140
59150275,Burnaby,250,0,155
59152858,New Westminster,455,0,110
59153939,Langley,2010,0,230
59152873,New Westminster,495,0,55
59151430,Vancouver,320,0,80
59153302,Vancouver,170,0,295
59153182,Vancouver,290,0,105
59153569,Greater Vancouver A,110,0,5
59153370,Vancouver,745,0,75
59154026,Vancouver,15,0,0
59150618,Vancouver,595,0,45
59150619,Vancouver,515,0,55
59150621,Vancouver,425,0,20
59150622,Vancouver,430,0,25
59150046,West Vancouver,295,0,140
59150623,Vancouver,460,0,10
59150724,Vancouver,370,0,55
59150047,West Vancouver,295,0,110
59150068,North Vancouver,235,0,155
59150067,North Vancouver,325,0,45
59150525,Vancouver,295,0,180
59150597,Vancouver,635,0,70
59150739,Vancouver,280,0,115
59150599,Vancouver,535,0,75
59150601,Vancouver,625,0,65
59150598,Vancouver,560,0,20
59150602,Vancouver,375,0,30
59150604,Vancouver,535,0,50
59150603,Vancouver,390,0,20
59150606,Vancouver,635,0,70
59150605,Vancouver,430,0,25
59150725,Vancouver,415,0,65
59150726,Vancouver,405,0,60
59151282,Burnaby,325,0,255
59150740,Vancouver,365,0,70
59151299,Burnaby,450,0,450
59151290,Burnaby,370,0,390
59151324,Burnaby,185,0,175
59151300,Burnaby,175,0,215
59151326,Burnaby,210,0,230
59151325,Burnaby,140,0,85
59151328,Burnaby,335,0,395
59151327,Burnaby,170,0,190
59150607,Vancouver,745,0,45
59150048,West Vancouver,340,0,65
59150721,Vancouver,340,0,65
59150608,Vancouver,555,0,40
59151087,Richmond,240,0,170
59151089,Richmond,200,0,150
59150722,Vancouver,335,0,95
59151206,Vancouver,240,0,340
59150049,West Vancouver,350,0,115
59151204,Vancouver,235,0,320
59150140,North Vancouver,435,0,60
59150137,North Vancouver,440,0,70
59150526,Vancouver,270,0,225
59150528,Vancouver,325,0,170
59150897,Vancouver,430,0,150
59150727,Vancouver,385,0,70
59150277,Burnaby,275,0,125
59150728,Vancouver,330,0,60
59150279,Burnaby,475,0,220
59150280,Burnaby,270,0,70
59150281,Burnaby,275,0,155
59150282,Burnaby,310,0,215
59150283,Burnaby,245,0,135
59150284,Burnaby,340,0,175
59150286,Burnaby,480,0,205
59150287,Burnaby,365,0,155
59150288,Burnaby,420,0,165
59150709,Vancouver,1455,0,85
59150707,Vancouver,335,0,35
59150033,West Vancouver,360,0,85
59150710,Vancouver,500,0,80
59150034,West Vancouver,345,0,65
59150711,Vancouver,910,0,85
59150712,Vancouver,405,0,40
59150035,West Vancouver,435,0,365
59150036,West Vancouver,350,0,130
59150701,Vancouver,400,0,110
59150729,Vancouver,440,0,210
59150713,Vancouver,425,0,30
59150702,Vancouver,430,0,35
59150715,Vancouver,425,0,40
59150717,Vancouver,235,0,75
59150704,Vancouver,520,0,85
59150718,Vancouver,400,0,80
59150705,Vancouver,510,0,20
59150719,Vancouver,380,0,40
59150069,North Vancouver,390,0,130
59150070,North Vancouver,400,0,20
59150720,Vancouver,490,0,45
59150732,Vancouver,350,0,100
59150064,North Vancouver,290,0,90
59150733,Vancouver,405,0,115
59150741,Vancouver,400,0,55
59150742,Vancouver,470,0,100
59150743,Vancouver,370,0,145
59150746,Vancouver,415,0,60
59150735,Vancouver,385,0,160
59150748,Vancouver,395,0,90
59150736,Vancouver,465,0,170
59150749,Vancouver,430,0,55
59150738,Vancouver,385,0,80
59150158,North Vancouver,475,0,55
59150750,Vancouver,625,0,55
59150113,North Vancouver,630,0,145
59150730,Vancouver,315,0,115
59150114,North Vancouver,455,0,60
59150115,North Vancouver,355,0,25
59150117,North Vancouver,415,0,50
59150118,West Vancouver,525,0,95
59150119,North Vancouver,560,0,105
59150120,North Vancouver,535,0,115
59150121,North Vancouver,460,0,85
59150123,North Vancouver,615,0,165
59150124,North Vancouver,645,0,125
59150126,North Vancouver,585,0,90
59150127,North Vancouver,630,0,160
59150129,North Vancouver,415,0,70
59150380,Vancouver,380,0,140
59150131,North Vancouver,420,0,105
59150116,North Vancouver,415,0,20
59150141,North Vancouver,980,0,270
59150142,North Vancouver,450,0,85
59150132,North Vancouver,590,0,145
59150133,North Vancouver,355,0,55
59150134,North Vancouver,410,0,60
59150143,North Vancouver,410,0,75
59150135,North Vancouver,535,0,50
59150136,North Vancouver,385,0,70
59150145,North Vancouver,610,0,130
59150146,North Vancouver,350,0,160
59150731,Vancouver,490,0,110
59150147,North Vancouver,370,0,30
59150148,North Vancouver,445,0,70
59150152,North Vancouver,275,0,115
59150153,North Vancouver,615,0,80
59150157,North Vancouver,390,0,30
59150224,North Vancouver,1485,0,95
59150407,Vancouver,340,0,350
59150408,Vancouver,330,0,340
59150529,Vancouver,355,0,120
59150221,North Vancouver,980,0,85
59150222,North Vancouver,365,0,140
59150223,North Vancouver,350,0,70
59150226,North Vancouver,325,0,25
59150228,North Vancouver,1155,0,80
59150491,Vancouver,225,0,110
59150492,Vancouver,315,0,230
59150494,Vancouver,315,0,55
59150523,Vancouver,345,0,230
59150495,Vancouver,445,0,125
59150497,Vancouver,365,0,190
59150498,Vancouver,390,0,150
59150499,Vancouver,420,0,130
59150500,Vancouver,445,0,205
59150503,Vancouver,320,0,145
59150225,North Vancouver,390,0,40
59150237,North Vancouver,580,0,75
59150290,Burnaby,310,0,150
59150234,North Vancouver,545,0,90
59150238,North Vancouver,480,0,50
59150235,North Vancouver,830,0,90
59150239,North Vancouver,770,0,55
59150236,North Vancouver,650,0,60
59150240,North Vancouver,1465,0,110
59150241,North Vancouver,890,0,25
59150524,Vancouver,300,0,135
59150517,Vancouver,170,0,205
59150889,Vancouver,365,0,125
59150519,Vancouver,185,0,170
59150520,Vancouver,430,0,490
59150522,Vancouver,270,0,250
59150595,Vancouver,550,0,90
59150594,Vancouver,410,0,25
59150292,Burnaby,240,0,165
59150293,Burnaby,250,0,175
59150294,Burnaby,240,0,160
59150295,Burnaby,320,0,175
59150596,Vancouver,420,0,25
59150296,Burnaby,300,0,170
59150297,Burnaby,395,0,140
59150298,Burnaby,330,0,165
59150890,Vancouver,375,0,155
59150299,Burnaby,415,0,210
59150300,Burnaby,335,0,125
59150592,Vancouver,525,0,75
59150593,Vancouver,470,0,60
59150885,Vancouver,370,0,50
59150886,Vancouver,425,0,40
59150887,Vancouver,385,0,90
59150888,Vancouver,340,0,110
59150891,Vancouver,400,0,100
59150892,Vancouver,315,0,105
59150893,Vancouver,400,0,120
59150894,Vancouver,425,0,165
59150898,Vancouver,405,0,70
59150895,Vancouver,385,0,125
59150896,Vancouver,385,0,105
59150381,Vancouver,405,0,185
59150390,Vancouver,255,0,260
59150389,Vancouver,345,0,285
59150382,Vancouver,380,0,125
59150383,Vancouver,370,0,110
59150384,Vancouver,300,0,120
59150385,Vancouver,270,0,185
59150391,Vancouver,275,0,195
59150388,Vancouver,380,0,290
59150392,Vancouver,160,0,260
59150394,Vancouver,205,0,355
59150400,Vancouver,305,0,305
59150395,Vancouver,270,0,415
59150401,Vancouver,310,0,255
59150402,Vancouver,380,0,230
59150396,Vancouver,245,0,355
59150403,Vancouver,340,0,235
59150397,Vancouver,210,0,215
59150404,Vancouver,220,0,235
59150398,Vancouver,175,0,250
59150406,Vancouver,440,0,245
59150478,Vancouver,325,0,320
59150976,Vancouver,435,0,165
59150479,Vancouver,240,0,165
59150480,Vancouver,240,0,225
59150481,Vancouver,190,0,185
59150482,Vancouver,355,0,365
59150484,Vancouver,310,0,285
59150485,Vancouver,270,0,200
59150486,Vancouver,220,0,125
59150488,Vancouver,250,0,200
59150489,Vancouver,275,0,225
59151062,Richmond,210,0,205
59151064,Richmond,240,0,285
59151066,Richmond,190,0,180
59151065,Richmond,445,0,630
59151067,Richmond,220,0,190
59151068,Richmond,145,0,200
59150504,Vancouver,450,0,470
59150505,Vancouver,350,0,240
59151072,Richmond,260,0,210
59150506,Vancouver,205,0,145
59150507,Vancouver,270,0,170
59151073,Richmond,245,0,265
59150508,Vancouver,260,0,160
59150580,Vancouver,155,0,270
59151086,Richmond,180,0,110
59150509,Vancouver,300,0,115
59150511,Vancouver,195,0,125
59151090,Richmond,360,0,125
59150512,Vancouver,240,0,170
59150513,Vancouver,195,0,250
59151091,Richmond,680,0,125
59150514,Vancouver,215,0,340
59150515,Vancouver,170,0,175
59151092,Richmond,320,0,95
59151093,Richmond,500,0,120
59151094,Richmond,375,0,25
59150581,Vancouver,145,0,190
59150586,Vancouver,480,0,40
59151170,Richmond,280,0,215
59150582,Vancouver,270,0,280
59151281,Burnaby,245,0,230
59150584,Vancouver,525,0,70
59150585,Vancouver,390,0,70
59151172,Richmond,245,0,190
59150583,Vancouver,485,0,55
59150587,Vancouver,485,0,75
59150588,Vancouver,495,0,70
59150589,Vancouver,405,0,50
59150590,Vancouver,455,0,60
59151169,Richmond,450,0,310
59151173,Richmond,900,0,365
59151174,Richmond,330,0,310
59151175,Richmond,365,0,190
59150615,Vancouver,440,0,30
59151176,Richmond,130,0,100
59151179,Richmond,290,0,325
59151177,Richmond,330,0,260
59150693,Vancouver,340,0,60
59150609,Vancouver,430,0,50
59151178,Richmond,245,0,295
59150610,Vancouver,605,0,50
59150611,Vancouver,605,0,55
59151207,Vancouver,200,0,220
59150612,Vancouver,510,0,25
59150613,Vancouver,560,0,70
59151208,Vancouver,290,0,305
59150614,Vancouver,575,0,50
59151209,Vancouver,290,0,275
59151215,Vancouver,355,0,115
59151211,Vancouver,230,5,290
59151216,Vancouver,500,0,105
59151214,Vancouver,220,0,170
59150694,Vancouver,400,0,55
59150695,Vancouver,495,0,35
59150696,Vancouver,320,0,120
59151283,Burnaby,345,0,315
59150697,Vancouver,400,0,200
59150698,Vancouver,440,0,100
59151284,Burnaby,420,0,155
59150699,Vancouver,350,0,100
59151286,Burnaby,385,0,390
59150700,Vancouver,345,0,115
59151288,Burnaby,370,0,265
59151291,Burnaby,260,0,295
59151289,Burnaby,205,0,240
59151292,Burnaby,320,0,425
59150884,Vancouver,285,0,10
59150899,Vancouver,385,0,130
59151293,Burnaby,415,0,215
59150900,Vancouver,295,0,115
59150901,Vancouver,360,0,70
59151294,Burnaby,235,0,125
59150902,Vancouver,315,0,70
59151297,Burnaby,75,0,135
59150903,Vancouver,365,0,110
59151298,Burnaby,520,0,585
59151316,Burnaby,340,0,340
59150904,Vancouver,325,0,80
59151317,Burnaby,345,0,150
59150905,Vancouver,365,0,115
59151318,Burnaby,185,0,125
59150906,Vancouver,365,0,90
59150907,Vancouver,410,0,155
59151319,Burnaby,305,0,330
59151313,Burnaby,485,0,600
59151320,Burnaby,350,0,295
59151314,Burnaby,290,0,255
59151321,Burnaby,220,0,270
59151315,Burnaby,320,0,290
59151322,Burnaby,335,0,455
59151329,Burnaby,385,0,715
59150957,Vancouver,260,0,140
59151332,Burnaby,300,0,335
59151336,Burnaby,575,0,555
59150958,Vancouver,265,0,90
59150959,Vancouver,305,0,155
59150953,Vancouver,465,0,80
59150960,Vancouver,335,0,100
59150954,Vancouver,350,0,65
59150961,Vancouver,360,0,95
59150955,Vancouver,415,0,130
59150962,Vancouver,360,0,90
59150963,Vancouver,340,0,85
59150970,Vancouver,395,0,105
59150964,Vancouver,380,0,180
59150965,Vancouver,250,0,140
59150971,Vancouver,380,0,115
59150972,Vancouver,405,0,150
59150973,Vancouver,560,0,60
59150974,Vancouver,425,0,90
59150981,Vancouver,245,0,135
59151074,Richmond,885,0,435
59150967,Vancouver,365,0,175
59150977,Vancouver,645,0,115
59150968,Vancouver,305,0,180
59150978,Vancouver,315,0,75
59150969,Vancouver,370,0,175
59150050,West Vancouver,320,0,150
59150979,Vancouver,265,0,160
59150983,Vancouver,390,0,175
59150980,Vancouver,315,0,150
59150985,Vancouver,380,0,210
59150992,Richmond,170,0,305
59150986,Vancouver,255,0,215
59150993,Richmond,345,0,430
59150987,Vancouver,655,0,275
